city,osm_id,name,highway,lanes,maxspeed,surface,bridge,tunnel,lit,sidewalk,oneway,cycleway,segment_length,segment_width,mean_curvature
CDO,90288554,Calaanan Road,primary,4,80,concrete,0,0,0,0,0,0,411.1738898490339,20.762824862607356,0.00026004409199896906
CDO,90799013,Canitoan Road,primary,4,80,concrete,0,0,0,0,1,0,1047.8492790735193,51.09901577951885,0.0006512976874119989
CDO,32806691,Canitoan-Pagatpat Road,tertiary,2,40,concrete,0,0,0,0,0,0,1925.0535312056847,20.357624030731824,0.0026061310312349433
CDO,90799235,Captain Jabulin Street,tertiary,2,30,concrete,0,0,0,0,0,0,3232.416090756985,21.44754771035096,0.0018776182717767564
CDO,88191025,Captain Vicente Roa Street,tertiary,4,40,concrete,0,0,1,1,1,0,1120.6476862703178,26.560685934442358,0.0004883314566665058
CDO,192917897,Carmen-Canitoan Road,secondary,2,60,concrete,1,0,0,0,0,0,3394.4913946151028,23.223409772676025,0.0036483260961699838
CDO,90562155,Concordio Diel Street,secondary,2,60,concrete,0,0,0,1,1,0,1138.4839246416645,24.34107494260399,0.0018584043884980344
CDO,114444358,Corrales Avenue,tertiary,4,40,concrete,0,0,1,1,1,1,1359.1110794481986,23.945855303129772,0.000751922211569473
CDO,114444355,Corrales Extension,secondary,2,40,concrete,0,1,1,0,1,0,1932.869178045981,24.392646770406017,0.0008579538277587806
CDO,702960027,Dansolihon-Rogongon Road,secondary,2,80,concrete,1,0,0,0,0,0,20365.743285738023,22.604921890360053,0.008245775765641582
CDO,281755763,Dansolihon-Tignapoloan Road,tertiary,2,80,concrete,1,0,0,1,0,0,6398.422742876607,22.50617061085846,0.0037079121122952936
CDO,376202073,Don Apolinar Velez Street,primary,4,50,concrete,0,0,1,1,0,1,1797.3068828917217,25.934885570600027,0.0002730493599522971
CDO,88336522,Don Limketkai Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,953.3674883332453,21.569655807798892,0.002861620563826649
CDO,92201859,E. Jacinto Street,tertiary,2,40,concrete,0,0,0,0,0,0,410.9892230987875,20.76306447623488,0.0009856875474174701
CDO,90610260,Eagle Street,tertiary,2,40,concrete,0,0,0,0,1,0,974.1008518055157,22.773517884773895,0.005386762467571924
CDO,184693386,East Coastal Road,primary,4,50,concrete,1,0,1,0,0,0,3381.999213385431,26.846462682340295,0.0010803196333467602
CDO,846584623,Eastern Diversion Road,tertiary,4,60,concrete,0,0,0,0,0,0,1071.5468086618423,21.916700301290565,0.007077857675192537
CDO,92201855,Evangelista Street,tertiary,2,40,concrete,0,0,0,0,1,0,1748.0187499692559,26.212978466581802,0.00030712536858192995
CDO,142870368,F. Delima Street,tertiary,2,40,concrete,0,0,0,0,0,0,8734.8556021436,20.143375106253725,0.007125009659241886
CDO,190380328,"F. Pacaña, Sr. Street",tertiary,2,40,concrete,0,0,0,0,0,0,640.6706477132017,20.48942900817494,0.001595070757217367
CDO,91255313,F. S. Catanico Road,tertiary,2,40,concrete,0,0,0,0,0,0,3824.6950755166217,20.481918584179862,0.005833895450237833
CDO,88317188,Gaabucayan Street,secondary,2,40,concrete,1,0,0,0,1,0,1032.610253133888,27.99796842620247,0.0016529309385038826
CDO,181548024,Galaxy Road,primary,4,80,concrete,0,0,1,0,0,1,379.16103477991703,20.826366514394422,0.003814569725981115
CDO,90799129,Gamolo Street,tertiary,2,40,concrete,0,0,0,0,0,0,5606.4378403831515,20.05467721987111,0.004320084385323632
CDO,131665970,Gaston Circle,tertiary,2,40,concrete,0,0,1,1,1,0,409.01973459672314,27.0997954710105,0.010139857352376871
CDO,30270057,General Antonio Luna Street,tertiary,4,40,concrete,0,0,0,0,1,1,869.6692583388323,22.91699268567692,3.676047744891227e-05
CDO,263159366,General Capistrano Street,secondary,2,60,concrete,0,0,1,1,1,0,1404.09208707594,25.71983383953625,0.0015291867534415614
CDO,142364184,Gingoog-Claveria-Villanueva Road,primary,2,40,concrete,0,0,1,0,0,0,11209.242302324392,20.492943066526795,0.0044758202074418945
CDO,88318009,Gusa Old Road,tertiary,2,40,concrete,0,0,0,0,0,0,763.1398653409206,21.40168873837559,0.0009472044197231123
CDO,90562165,Ignatius Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,1021.588485343792,20.3070035522715,0.000388792169737943
CDO,90798909,Igpit Road,tertiary,2,30,concrete,0,0,0,0,0,0,3288.115780617529,20.094676661183748,0.003498155363905418
CDO,88336478,Indahag Road,secondary,2,60,concrete,0,0,0,0,0,0,5009.167407989655,20.05642398527472,0.004207723839790014
CDO,142112969,Iponan-Baikingon Road,tertiary,2,40,concrete,0,0,0,0,0,0,3532.7309252042105,31.22605468813884,0.006125391517855748
CDO,88191120,J. V. Seriña Street,secondary,2,40,concrete,1,0,1,1,1,0,1612.317965502706,25.057683740979815,0.003350479756086175
CDO,832969121,John The Baptist Street,tertiary,2,40,concrete,0,0,0,0,1,0,359.2376706103918,20.87290886775189,0.0019882266094339877
CDO,88317168,Julio Pacana Street,primary,2,40,concrete,0,0,1,0,1,0,3550.8380487835866,23.62864146873422,0.004778492767459663
CDO,180693016,Justo Gaerlan Street,secondary,2,40,concrete,0,0,1,1,1,0,312.54877759989375,32.2141017856088,0.0006367214245853604
CDO,186593866,Justo Ramonal Street,tertiary,2,40,concrete,0,0,1,1,1,0,531.6343941792667,21.854316005575246,0.0005636966102062423
CDO,1334988628,Laguindingan Mountain Diversion Road,tertiary,2,40,unpaved,0,0,0,0,0,0,2558.5280278196083,21.805678663631745,0.0029303564873222284
CDO,743669205,Langaon Road,tertiary,2,80,concrete,0,0,0,0,0,0,8207.49184535299,20.075219761663814,0.004611693757222809
CDO,579458299,Libona Cable Road,tertiary,2,40,unpaved,0,0,0,0,0,0,2559.732953072634,21.837074504180674,0.02058064236456218
CDO,88336596,Libona-Indahag Road,secondary,2,60,concrete,1,0,0,1,0,0,24245.763928329317,23.042475873150718,0.002985754527679165
CDO,256311647,Limketkai Avenue,tertiary,2,40,concrete,0,0,1,1,1,0,1624.5852575933895,28.683073912208716,0.008611451415748221
CDO,149096526,Loguilo-Alubijid By-Pass Road,tertiary,2,40,concrete,0,0,0,0,1,0,1977.3076553226174,23.893088641828278,0.008144315988309059
CDO,88627460,Loyola Drive,tertiary,2,40,concrete,0,0,0,0,0,0,254.72573145074452,21.231341643181352,0.00019434532324334868
CDO,143373125,M. Bacalares Street,tertiary,2,40,concrete,1,0,0,0,1,0,763.5328264356667,26.42490588135423,0.00039398559839764043
CDO,25880175,M. Clemente Fernandez Street,tertiary,2,40,paved,0,0,1,1,1,0,493.2077947549267,23.561225198382573,0.0005214156596180803
CDO,88336511,Maandig Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,1031.4911793546805,29.09544508779482,0.018365187828838964
CDO,114444374,Macajalar Street,tertiary,2,40,concrete,0,0,0,0,0,0,254.08779311295845,21.23414207104588,0.002919878803713765
CDO,88627323,Macapagal Drive,primary,2,80,concrete,1,0,0,0,1,0,6413.125827004358,28.71377751727259,0.0016259443757878698
CDO,846584625,Macasandig River Boulevard,tertiary,2,30,concrete,0,0,1,1,1,0,2462.4255689235206,21.024711467625885,0.00109753781679354
CDO,628700841,Macasandig-Balulang Road,tertiary,2,40,concrete,1,0,1,1,0,0,992.5172906081515,27.842946169405856,0.002337710594678182
CDO,32806700,Malasag Road,tertiary,2,40,concrete,0,0,0,0,0,0,3419.8172773746087,20.089234917139166,0.006835032376353304
CDO,184689842,Mambato Street,tertiary,4,30,concrete,0,0,0,0,1,0,138.51576747313948,22.263154635401495,0.005721082018146635
CDO,177776519,Manolo Fortich-Libona Road,secondary,2,60,concrete,1,0,0,1,0,0,7723.198587753493,22.682043622910182,0.003392358170359562
CDO,90562175,Manresa Drive,tertiary,2,40,concrete,0,0,0,0,0,0,588.0070203453258,23.764448124415452,4.7721414835498796e-05
CDO,494337715,Mariano Velez Street,tertiary,2,40,concrete,0,0,0,0,1,0,1334.330360511272,20.23448949047057,0.0033425017968892984
CDO,746181111,Maribojoc Road,tertiary,2,40,unpaved,0,0,0,0,0,0,6155.235091450471,20.04812417858928,0.004516220226877514
CDO,88617173,Masterson Avenue,primary,4,60,paved,1,0,1,1,1,0,10144.30651519863,24.301641835372926,0.0015035477295915567
CDO,92201893,Matandang Sora Street,tertiary,2,40,concrete,0,0,0,0,0,0,421.5551900996794,20.74404179124816,0.0001385280280366177
CDO,607016793,Max Suniel Street,secondary,4,60,concrete,0,0,0,0,0,0,826.488383183967,20.379481739748833,0.0006731458685649729
CDO,178414934,Mayor J. R. Borja Avenue,primary,2,40,concrete,1,0,1,1,1,0,1877.826905593158,26.145791002561936,0.0015578854916051034
CDO,142886603,Mayor J. R. Borja Extension,primary,2,40,concrete,1,0,1,1,1,0,5910.342873829604,31.800091259635703,0.003107276325216428
CDO,205707638,Mayor Orville J. Abellanosa Drive,secondary,2,60,concrete,0,0,1,1,1,0,6046.696058954287,23.645706116011258,0.004892757273711269
CDO,178416826,Mayor P.N. Roa Street,primary,4,40,asphalt,0,0,1,0,0,0,1084.0189914780583,22.770025095821694,0.003774930072358571
CDO,90610214,Molawan Street,tertiary,2,40,concrete,0,0,0,0,0,0,538.9780661764712,31.466414274098476,0.001088480518376243
CDO,848205743,Montalban Street,secondary,1,60,asphalt,0,0,1,1,1,0,65.5141170335687,24.78759124019497,1.56669771195465e-05
CDO,90610190,Mother of Perpetual Help Avenue,primary,4,40,asphalt,1,0,1,0,1,1,2261.016000713266,29.931608786209388,0.00263420089296613
CDO,93711998,Narra Street,tertiary,2,40,concrete,0,0,0,0,0,0,943.1859962410645,20.323533626077097,0.006449403238935132
CDO,142306095,Natumolan Road,tertiary,2,40,concrete,0,0,0,0,0,0,3304.9144661871264,20.09371649344569,0.003866791733486851
CDO,903205014,Nestle Drive,tertiary,2,40,concrete,0,0,0,0,1,0,1435.649957494573,23.799834649796068,0.0020871783353261716
CDO,1154967595,New Sayre Highway,secondary,4,80,concrete,0,0,0,0,0,0,347.62900440615846,20.901559199633766,0.004675459016587204
CDO,846584637,New West Diversion Road,tertiary,2,40,concrete,0,0,0,0,1,0,4011.963972345766,21.61161848707465,0.0008073788002241399
CDO,846584639,Opol-Canitoan Diversion Road,primary,2,80,unpaved,1,0,0,1,1,0,10097.866029475668,27.95542680982672,0.0025044221662363533
CDO,180786797,P. Chavez Street,secondary,2,60,concrete,0,0,0,0,0,0,217.53073592054338,21.441877363892768,0.0006460987535053237
CDO,25879952,Pabayo Street,tertiary,2,40,concrete,0,0,0,0,1,0,566.5109274425963,23.8925225469668,0.0003232709712797196
CDO,93711987,Palalan Road,tertiary,2,40,concrete,0,0,0,0,0,0,3359.928302669114,20.412822785316415,0.005833277457723143
CDO,142871867,Pamalihi Road,tertiary,2,40,concrete,0,0,0,0,0,0,1933.7429230578668,21.09985340875895,0.005382234612668206
CDO,90564270,Pasil-Bonbon Road,tertiary,2,40,concrete,0,0,0,0,1,0,1678.1723283771641,20.622856841125955,0.004340861002191822
CDO,90288164,Pedro N. Roa Sr. Avenue,primary,2,80,concrete,1,0,0,1,1,0,2276.677288289698,23.328220537558753,0.003085996837163195
CDO,494667412,President Quirino Street,tertiary,2,40,concrete,0,0,1,1,1,0,355.0045692491228,22.718344458161948,0.0016173130627017303
CDO,645516325,Pueblo-Laguindingan Mountain Diversion Road,tertiary,2,40,concrete,0,0,0,0,1,0,2911.972917494577,30.78189048359099,0.0029674838756077425
CDO,818997292,Puerto-Claveria Bypass Road,tertiary,2,80,concrete,1,0,0,1,0,0,3083.724262745032,23.347211328938208,0.006898195094247822
CDO,25879944,R. N. Abejuela Street,tertiary,4,40,asphalt,0,0,1,1,1,0,495.5025544233317,22.389685781946838,0.00025236973913173353
CDO,32806751,R. N. Pelaez Boulevard,primary,4,40,concrete,0,0,0,1,1,0,2842.319696232084,31.346572110022993,0.0003262251521553033
CDO,749625936,Ramos Street,tertiary,2,40,concrete,1,0,0,0,0,0,431.3887423370972,27.996955517927027,0.0038153084323081757
CDO,848205744,Rio de Oro Boulevard,secondary,2,60,asphalt,0,0,1,1,1,0,2311.192533299676,28.830138476545937,0.0011488889403296837
CDO,131665972,Rizal Street,tertiary,2,40,concrete,0,0,1,1,1,0,118.40800566475886,28.04908504423302,1.3292003901797883e-05
CDO,32806772,Rodelsa Circle,primary,2,50,concrete,0,0,1,0,1,0,271.18472156430477,19.995329103321136,0.023160143251828972
CDO,181715597,Rodolfo N. Pelaez Boulevard,tertiary,2,40,concrete,0,0,0,0,0,0,625.0667403931847,20.501716302804304,0.001739384079744312
CDO,331770749,S. Salva Street,tertiary,2,40,concrete,0,0,0,0,1,0,693.5750558139425,21.12900974959878,0.000555116314335534
CDO,90288168,SM Bypass Road,tertiary,2,40,concrete,0,0,0,0,0,0,1590.509167120574,20.19698977217183,0.001609105945054248
CDO,299206301,Saarenas Avenue,secondary,4,30,concrete,0,0,0,0,1,0,901.5116171611281,39.796165454194124,0.00030838309815562205
CDO,439830685,Saint Ignatius Extension,tertiary,2,40,concrete,0,0,0,0,0,0,405.8580348387195,20.77281422247585,0.0005447769918058868
CDO,439964384,Saint Ignatius Street,tertiary,2,40,concrete,0,0,0,0,0,0,959.4976707993887,20.32674751440758,0.002263505824557548
CDO,90610186,Saint Michael Street,tertiary,2,40,concrete,0,0,0,0,0,0,841.5883849480185,20.3724797611328,0.002231580856042604
CDO,819754088,San Lazaro Extension,primary,4,40,concrete,0,0,1,1,1,0,391.4253509006609,20.800885256948174,0.003237732133974795
CDO,688568786,San Lazaro Road,primary,4,40,concrete,0,0,0,1,1,0,666.3624658157897,20.470592505179873,0.0011119985260712565
CDO,572389426,San Lucas Street,tertiary,2,40,concrete,0,0,0,0,0,0,655.1364091412846,20.478653794874056,0.0022474081294034014
CDO,141597398,San Pedro Street,primary,4,50,asphalt,1,0,1,1,1,0,3138.279845880793,30.235984146607834,0.003320381257781382
CDO,723615923,Santo Niño Street,tertiary,4,30,concrete,0,0,0,0,1,0,262.8646667397746,24.355000998451917,0.01019093251403987
CDO,862939690,Sayre Highway,trunk,2,60,concrete,0,0,1,0,0,0,10998.263372953832,28.106223538526987,0.0011961057600869938
CDO,183669338,Sergio Osmeña Extension,tertiary,4,40,concrete,0,0,1,1,0,0,667.6154767665544,20.469562251194766,0.0019492835467811948
CDO,178321574,Sergio Osmeña Street,tertiary,2,40,concrete,0,0,1,1,1,0,1085.605925706341,35.45577488777006,0.00010878897779315993
CDO,32806674,South Diversion Road,secondary,2,60,concrete,1,0,1,1,0,0,8300.385289627242,20.587431148282345,0.0030368285147407727
CDO,449727089,T. Roosevelt Street,tertiary,2,40,concrete,0,0,0,0,0,0,258.54220905122986,21.213166781151184,0.00012272854052632087
CDO,1332127476,Taglimao-Bagocboc Road,tertiary,2,80,unpaved,0,0,0,0,0,0,3326.087264033544,20.83373756119296,0.009552122171655969
CDO,740856808,Tagoloan-Malitbog Road,secondary,2,60,concrete,1,0,0,1,1,0,9805.529151476496,25.01424719294008,0.0015931031276315124
CDO,645418662,Talakag-Libona Road,secondary,2,60,concrete,1,0,0,1,0,0,11348.097927804545,24.32300382853431,0.0021397170550990757
CDO,92201897,Tecla Roa Cosin Road,tertiary,2,40,concrete,0,0,0,0,0,0,620.1219800402129,20.50565978254981,0.0011962962997084407
CDO,90610124,Tejero Street,secondary,2,60,concrete,0,0,0,0,0,0,529.7183107990518,20.592098517691095,0.0005683255372722959
CDO,25879942,Tiano Brothers Street,tertiary,4,40,concrete,0,0,1,0,1,0,1420.348546074879,23.920649393732685,0.0001260394647378133
CDO,32806735,Tibasak Street,tertiary,2,40,concrete,0,0,0,0,0,0,2110.9053707661337,20.147086002568898,0.005213162118066911
CDO,702432371,Tignapoloan-Besigan Road,tertiary,2,80,concrete,0,0,0,0,0,0,5510.322203947866,20.05185805228826,0.010621998942944109
CDO,32806795,Tirso Neri Street,tertiary,4,40,asphalt,0,0,1,1,1,0,501.83584692824195,31.45475711643138,8.09855964972264e-05
CDO,88191037,Tomas Saco Street,secondary,2,60,concrete,0,0,1,1,1,0,1214.954042557384,23.675654004141354,0.004144094155788784
CDO,827449490,Topaz Street,tertiary,2,40,concrete,0,0,0,0,0,0,144.94675614371266,22.16392807650483,0.00039012809731753565
CDO,355386446,Tumpagon Road,tertiary,2,40,paved,0,0,0,1,1,1,1969.6009230932855,20.15599729697266,0.008676507811128713
CDO,846584628,Upper Carmen-Patag-Kauswagan Diversion Road,tertiary,4,40,concrete,0,0,0,0,0,0,2031.0949344745413,21.071879202387628,0.004478831937683844
CDO,31656905,Valenzuela Road,tertiary,4,40,asphalt,1,0,0,0,1,0,868.8298439731162,27.996264107669923,0.0010262350996769918
CDO,88318254,Vamenta Boulevard,primary,4,40,concrete,1,0,1,1,0,0,1323.1334881250905,26.461682837518392,0.0024393469838689488
CDO,141597401,Vice Mayor Sadang Street,tertiary,2,40,paved,0,0,0,0,1,0,66.13828214816468,24.741498534084137,0.006858503428422656
CDO,136173574,Vicente Mendoza Street,primary,2,40,concrete,0,0,0,0,1,0,230.58912659863088,21.36023252323473,5.927605375124981e-06
CDO,191478738,Villarin Street,secondary,2,60,concrete,0,0,0,0,0,0,1167.5635308202554,20.588424201455705,0.003207083578104217
CDO,846727991,Walnut Street,tertiary,2,40,concrete,0,0,0,0,0,0,364.2639294272725,21.71414088151819,0.01328654379247488
CDO,166188808,West Coastal Road,primary,4,50,concrete,1,0,1,1,0,0,6512.45508524937,26.248370591687213,0.0010452335394476463
CDO,90562317,Xavier Avenue,tertiary,2,40,concrete,0,0,0,0,1,0,616.9808891500928,21.01672030879615,0.0009262223080896705
CDO,87219577,Yacapin Street,tertiary,2,40,concrete,0,0,1,1,1,0,1394.6656547537136,23.20052857006451,0.0016419726444374511
CDO,135622376,Ysalina Street,tertiary,2,40,concrete,0,0,0,0,0,0,3438.906078196442,20.436320720593997,0.0014138535067184407
Cebu,203686553,18 de Julio Street,tertiary,2,40,concrete,0,0,0,0,1,0,1564.5213216945904,21.848597955210902,0.0023410037454721895
Cebu,98839965,A Gabuya Street,tertiary,2,30,asphalt,0,0,0,0,0,0,741.5964773668545,20.84623823375966,0.0006735355639667434
Cebu,53728546,A Pahang Street,tertiary,2,40,unpaved,0,0,0,0,0,0,370.3284616708409,20.846319872114336,0.0029728739796618304
Cebu,597911946,A Pedroza Street,tertiary,2,40,concrete,1,0,0,0,0,0,387.81281571222814,36.93329398521744,0.0007791831084781905
Cebu,203686552,A. Apostol Street,tertiary,2,40,concrete,1,0,0,0,1,0,3255.975603897985,23.822296373250683,0.0012403882333714828
Cebu,53728427,A. Aya-ay Street,tertiary,2,40,concrete,0,0,0,0,1,0,134.2423076504497,29.394093020964277,0.019308986162389633
Cebu,102643995,A. Bacaltos Street,tertiary,2,40,asphalt,0,0,0,0,0,0,1974.0158952586269,22.543780311562575,0.0009662909534705175
Cebu,150868646,A. Batobalonos Street,tertiary,2,40,paved,0,0,0,0,0,0,639.7834333407839,20.490251449292806,5.90867976019061e-05
Cebu,47244780,A. Borromeo Street,tertiary,4,30,asphalt,0,0,1,1,1,0,631.5419971891497,21.704889803099558,9.356025441588179e-06
Cebu,301760972,A. E. Marañon Extension,secondary,4,60,concrete,0,0,0,0,0,0,4130.746555461605,20.075703829409512,0.000656734828330131
Cebu,165831083,A. Gervacio Street,tertiary,2,40,concrete,0,0,0,0,0,0,199.80294858142088,21.569805162139556,0.000770764318150259
Cebu,50425519,A. Hangos Street,tertiary,2,40,asphalt,0,0,1,0,0,0,1167.7138545734947,20.855253909414852,0.0024173201017755057
Cebu,234947398,"A. L. Ngujo, Sr. Street",primary,2,30,concrete,0,0,0,0,1,0,407.76588217990763,21.99217288304457,0.0060089564195566336
Cebu,76159746,A. Luna Street,tertiary,2,40,concrete,0,0,0,0,0,0,71.64292540950612,24.378029020842416,0.0004196821213940655
Cebu,46822252,A. Mansueto Street,tertiary,2,40,concrete,0,0,0,0,0,0,377.6875874037543,20.830349727654895,0.001113381510169788
Cebu,25937229,A. S. Fortuna Street,tertiary,1,20,asphalt,0,0,1,1,1,1,3378.8215526040944,27.14575577487148,0.0011281939487829016
Cebu,335899839,A. S. Veloso Street,tertiary,2,40,concrete,0,0,0,0,0,0,295.96800193043214,21.059083593325386,0.0023108028312339448
Cebu,163214932,A. Ylagan Street,tertiary,2,30,concrete,0,0,0,0,0,0,650.560626687286,21.174774193688762,0.0005183877215647577
Cebu,28908649,A. del Rosario Street,tertiary,2,40,concrete,1,0,1,1,1,0,1394.805725827299,26.588596489819146,0.001054830553227725
Cebu,37936127,A.C. Cortes Avenue,primary,4,50,asphalt,0,0,1,1,1,0,4146.92996789176,27.201282300171364,0.0006648742922855704
Cebu,246374519,A.E. Marañon Extension,secondary,2,60,concrete,1,0,0,0,0,0,19072.950321636705,23.701597077699073,0.0018435977564314602
Cebu,1191364121,A.E. Marañon Street,secondary,4,40,concrete,0,0,1,0,0,0,2291.8986402920223,20.13677301610414,0.0006283972659866578
Cebu,25935851,Abad Street,tertiary,2,40,concrete,0,0,0,0,1,0,271.9807133354385,22.775524976102453,0.006614342175223843
Cebu,246354005,Abelarde Street,secondary,2,40,concrete,0,0,0,0,0,0,544.5560324607275,21.448936735465722,0.00031306190261601774
Cebu,1354538476,Abrea Street,tertiary,2,40,concrete,0,0,0,0,0,0,474.6566563086865,20.660708016409906,0.0010586031257672603
Cebu,123416285,Abuno-Upper Tunghaan Road,tertiary,2,40,concrete,0,0,0,0,0,0,1146.4916589845898,20.70417137090002,0.005273858255129119
Cebu,47026448,Agaton Sorono Road,tertiary,2,40,asphalt,0,0,0,0,0,0,1034.9176672492097,20.287220224138363,0.010163927990261785
Cebu,80317125,Agsungot,secondary,2,60,concrete,0,0,0,0,0,0,2333.802938456778,20.12757958122752,0.012143469938613937
Cebu,28312347,Agua Dulce Street,secondary,2,50,asphalt,0,0,0,0,0,0,273.8604870079739,21.143748952666044,0.004186205106575838
Cebu,245693164,Aguilar Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,454.3430048991972,20.690303567471062,0.0006926731313481756
Cebu,206051985,Aguinaldo Street,tertiary,2,15,paved,0,0,0,0,0,0,387.71699476223773,22.70009579691488,0.002046355652482594
Cebu,32834747,Agustin Tumulak Street,tertiary,2,40,asphalt,0,0,0,0,1,0,1043.3620832576255,20.299779096490468,0.0017087014966979252
Cebu,79885719,Agustin-Tumulak Road,tertiary,2,40,concrete,0,0,0,0,0,0,635.1981141239761,20.493578085096587,0.0017647328470917407
Cebu,34378318,Airport Road,tertiary,2,40,asphalt,0,0,0,0,1,0,1692.1049206574478,31.410763685288646,0.0024629278502647256
Cebu,620511927,Albano,tertiary,2,40,concrete,0,0,0,0,0,0,592.0750939677094,20.52914816278577,0.002694167677670999
Cebu,205451505,Alburquerque Road,secondary,2,40,concrete,0,0,0,0,1,0,9662.625761999214,20.07492179346135,0.002769979713958356
Cebu,131316078,Alegria,tertiary,2,40,unpaved,0,0,0,0,0,0,4795.2665137512295,20.860147477479394,0.007730709562489726
Cebu,183248872,Alegria - Alcoy Road,tertiary,2,40,paved,0,0,0,0,0,0,30497.254855239433,20.088524782786678,0.008575849056818246
Cebu,136848559,Alegria Diversion Road,secondary,2,60,paved,0,0,0,0,0,0,13379.192192610753,20.130955358952065,0.006405483791053435
Cebu,98259714,Alexandrite Street,tertiary,2,40,concrete,0,0,0,0,1,0,105.41481443669755,26.235438974364072,0.0034944676125896216
Cebu,217922652,Aliwanay Street,tertiary,2,40,paved,0,0,0,0,0,0,1153.7023226499405,20.85617421511819,0.0006913152290063864
Cebu,151317406,Anastacio C. Mantos Sr. Road,secondary,2,60,asphalt,0,0,0,0,0,0,3717.052087026779,20.17271787552072,0.003617153738585138
Cebu,97531747,Andres Abellana Extension,tertiary,2,30,concrete,0,0,0,0,0,0,493.55338232371923,21.342853595964804,0.001276375757142903
Cebu,28951498,Andres Abellana Street,tertiary,2,30,concrete,0,0,0,0,0,0,794.011990947074,21.55194690278371,0.0038342538928809156
Cebu,47025830,Angasil Barangay Road,tertiary,2,40,asphalt,0,0,0,0,0,0,587.4629332659307,20.533185289871827,0.003055535865892897
Cebu,34415877,Aniceto Seno Road,tertiary,2,40,concrete,0,0,0,0,0,0,914.092920285209,20.75533692457152,0.0010595263395225102
Cebu,155133518,Anonang Road,tertiary,2,40,concrete,1,0,0,0,0,0,3187.9551394524774,24.90775194331196,0.01037519516621505
Cebu,23213624,Anos Fonacier Circumferential Road,secondary,2,60,concrete,0,0,1,1,1,0,34909.31743662606,20.97918167528898,0.0014782455513106618
Cebu,661359937,Antequera-San Isidro-Libertad Road,secondary,2,60,concrete,0,0,0,0,0,0,4192.0742796827,20.071492849383088,0.004457206016188699
Cebu,53728183,Antonio Lustado Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,4912.785751666758,21.139887529388062,0.001559707914545802
Cebu,27751302,Antonio Y. de Pio Highway,trunk,2,50,concrete,1,0,1,1,1,1,94139.61057114131,24.93546737521836,0.0019526589189461235
Cebu,72472581,Anubing Street,secondary,2,60,concrete,0,0,0,0,1,0,802.196522429714,33.31841763862006,0.009800525690837066
Cebu,28531652,Apitong Street,tertiary,2,40,concrete,0,0,0,0,0,0,323.1911836656654,22.789985732998638,0.0012851919883561174
Cebu,28316156,Apo Street,secondary,2,60,concrete,0,0,0,1,1,0,578.537819159798,26.49686592934668,0.012214831338238077
Cebu,38569952,Arch. Reyes - M. Cuenco Flyover,secondary,2,50,concrete,1,0,1,0,0,0,294.19686585644627,21.065887495158346,0.0023759449819355377
Cebu,25710827,Archbishop Reyes Avenue,secondary,2,50,asphalt,1,0,0,1,1,0,2410.0162530968378,35.19030725020962,0.0008061534817608221
Cebu,157490180,Argao - Moalboal Road,primary,2,80,concrete,1,0,0,0,1,0,12891.975428396143,22.030673744825055,0.0086355831516984
Cebu,32688117,Argao - Ronda Road,primary,2,80,concrete,1,0,0,0,0,0,11963.876614327313,24.61581372180148,0.00538740400945118
Cebu,76344261,Argao Vegetable Highway,secondary,2,60,concrete,1,0,0,0,0,0,16169.05536753103,21.23262921523737,0.01061529738232852
Cebu,157350962,Argao-Moalboal Road,primary,2,80,concrete,0,0,0,0,0,0,7099.231855259657,21.18810973516242,0.006412074448318182
Cebu,32633475,Assumption Street,secondary,2,60,concrete,0,0,1,0,1,0,236.38495617877516,21.326881264652965,0.00015672717583148135
Cebu,165510164,Asturias Road,secondary,2,40,concrete,0,0,0,0,0,0,20569.028230609598,20.055367494812806,0.01589404063191527
Cebu,98683744,Atillo Street,tertiary,2,30,concrete,0,0,0,0,1,0,542.2594309265404,23.389830457038904,0.013562546711735795
Cebu,97367108,Aurelio V. Alivio Sr. Street,tertiary,2,40,concrete,0,0,0,0,0,0,605.259261796409,21.155154710351802,0.006170881654954125
Cebu,28312326,Aviles Street,secondary,2,60,asphalt,0,0,1,0,0,0,827.3331081433439,35.46197031063277,0.00038227695359996697
Cebu,216945573,Awayan Road,tertiary,2,40,concrete,0,0,0,0,0,0,1691.0856847073414,20.184885420110515,0.001699515906580244
Cebu,43449057,Azcona Street,tertiary,2,30,concrete,0,0,0,0,0,0,554.6381287333959,20.565510242571744,0.00024390238651526649
Cebu,34415884,B. B. Cabahug Street,tertiary,2,40,concrete,0,0,0,0,1,0,698.5115675086186,22.172363241743522,0.0007475054472536284
Cebu,26137549,B. Inting Street,tertiary,2,40,concrete,0,0,1,1,1,0,1768.8514515928207,21.55902674332702,0.0016744861590999157
Cebu,32834729,B. Rodriguez Street,secondary,2,40,asphalt,1,0,1,1,1,0,1382.000753747223,23.35618656167897,0.0010447248257323936
Cebu,93818920,B. Suico Street,tertiary,2,20,concrete,0,0,0,0,0,0,733.3134920308112,21.394194997364057,0.011215658969934381
