osm_id,existing_maxspeed,highway,classification,mean_curvature,population,segment_length_km,cap_reason,rf_rec_10pct,rf_rec_20pct,rf_rec_30pct,rf_rec_40pct,rf_rec_50pct,rf_rec_60pct,rf_rec_70pct,rf_rec_80pct,rf_rec_90pct,rf_rec_100pct,has_valid_rec
681683031,40,trunk,Urban,0.1050209042,1275185,0.05953463846,Urban - short/dense/curvy,,,,,,,,,,,False
158171558,30,tertiary,Urban,0.002398069017,2051899,0.8309883349,Urban - short/dense/curvy,,,,,,,,,,,False
108782088,40,primary,Rural,0.003305756898,205424,1.835231155,Rural - short or curved,,,,,,,,,,,False
311852376,60,secondary,Urban,0.009177396972,2051899,0.2096954822,Urban - short/dense/curvy,,,,,,,,,,,False
250252317,40,tertiary,Urban,0.00911760799,3325385,2.728878428,Urban - short/dense/curvy,,,,,,,,,,,False
579458299,40,tertiary,Urban,0.02058064236,728402,2.559732953,Urban - short/dense/curvy,,,,,,,,,,,False
152948619,40,tertiary,Rural,0.0004328398208,19471,0.2238415493,Rural - short or curved,,,,,,,,,,,False
364051677,60,tertiary,Urban,0.01199753757,5243536,0.6894823601,Urban - short/dense/curvy,,,,,,,,,,,False
27421930,20,tertiary,Urban,0.0006223108806,2960048,0.1112956451,Urban - short/dense/curvy,,,,,,,,,,,False
587032745,40,tertiary,Urban,0.004966726732,697315,0.2943236228,Urban - short/dense/curvy,39.999999781895006,,,,,,,,,,True
884700472,40,tertiary,Urban,0.003666957079,887399,0.9619013069,Urban - short/dense/curvy,,,,,,,,,,,False
51774810,40,tertiary,Urban,0.0006121214479,5243536,2.241720733,Urban - short/dense/curvy,,,,,,,,,,,False
333003198,30,primary,Urban,0.009843671845,366358,4.832663695,Urban - short/dense/curvy,,,,,,,,,,,False
23525865,30,trunk,Urban,0.001075229173,209170,4.363461454,Urban - major/long road,,,,,,,,,,,False
4196131,40,tertiary,Urban,0.00127098946,2960048,23.52739709,Urban - short/dense/curvy,,,,,,,,,,,False
1121139516,30,tertiary,Urban,0.003481781535,2960048,0.1870601633,Urban - short/dense/curvy,,,,,,,,,,,False
388995187,40,tertiary,Rural,0.0007554468038,828655,0.4674057151,Rural - short or curved,,,,,,,,,,,False
32686458,30,secondary,Urban,0.0003028786511,3325385,2.167083027,Urban - short/dense/curvy,,,,,,,,,,,False
157508590,40,tertiary,Urban,0.005842870632,3325385,5.745612881,Urban - short/dense/curvy,,,,,,,,,,,False
290794347,40,tertiary,Urban,0.007036640013,3325385,1.137550708,Urban - short/dense/curvy,,,,,,,,,,,False
28833618,50,primary,Urban,0.0002043476255,3325385,1.558169798,Urban - short/dense/curvy,,,,,,,,,,,False
23976154,30,primary,Urban,0.001944211664,5243536,1.898488265,Urban - short/dense/curvy,,,,,,,,,,,False
639286550,40,tertiary,Urban,0.0001309125822,2051899,0.4909873678,Urban - short/dense/curvy,,,,,,,,,,,False
117892485,20,tertiary,Urban,0.01771055726,2960048,0.07114438657,Urban - short/dense/curvy,,,,,,,,,,,False
28063499,30,primary,Urban,0.0009531678235,5243536,1.109256989,Urban - short/dense/curvy,,,,,,,,,,,False
38363414,60,secondary,Urban,0.005379447907,651813,3.909704874,Urban - short/dense/curvy,,,,,,,,,,,False
556852184,40,tertiary,Urban,0.01151529908,703141,0.2043043737,Urban - short/dense/curvy,,,,,,,,,,,False
340081624,80,trunk,Rural,0.0001776468965,121033,8.925602106,Rural - long & straight,60.0,60.0,60.0,60.0,,,,,,,True
4357042,30,tertiary,Urban,0.001045272064,887399,0.5454767181,Urban - short/dense/curvy,,,,,,,,,,,False
824717249,40,secondary,Urban,0.002271640129,651813,0.8018100266,Urban - short/dense/curvy,,,,,,,,,,,False
28296718,40,tertiary,Urban,0.0007460049558,2960048,0.1600723166,Urban - short/dense/curvy,,,,,,,,,,,False
887866209,40,tertiary,Urban,0.0007368494804,2960048,0.1454152485,Urban - short/dense/curvy,,,,,,,,,,,False
218689672,40,tertiary,Urban,4.08e-06,2051899,0.2097717527,Urban - short/dense/curvy,,,,,,,,,,,False
106522339,40,tertiary,Urban,0.006080719117,887399,0.4758451832,Urban - short/dense/curvy,,,,,,,,,,,False
4935813,20,tertiary,Urban,0.001033810737,2960048,1.377345735,Urban - short/dense/curvy,,,,,,,,,,,False
23959201,30,secondary,Rural,0.0004968384717,38302,1.68319463,Rural - short or curved,,,,,,,,,,,False
320478659,80,primary,Urban,0.001183509495,3325385,1.416950615,Urban - short/dense/curvy,,,,,,,,,,,False
36077386,40,primary,Urban,0.003779341439,366358,1.064549205,Urban - short/dense/curvy,,,,,,,,,,,False
164906835,80,primary,Urban,0.004405622449,887399,1.77114419,Urban - short/dense/curvy,,,,,,,,,,,False
64977572,40,tertiary,Urban,0.004598821888,3325385,16.49358845,Urban - short/dense/curvy,,,,,,,,,,,False
36983709,40,tertiary,Urban,0.0006035357905,307079,3.522181367,Urban - short/dense/curvy,,,,,,,,,,,False
154516680,40,secondary,Urban,0.0004107553659,1503456,1.259061088,Urban - short/dense/curvy,,,,,,,,,,,False
165278162,40,tertiary,Urban,8.35e-05,2960048,0.1669057476,Urban - short/dense/curvy,,,,,,,,,,,False
48115051,30,tertiary,Rural,0.0009116480002,19471,0.5547790379,Rural - short or curved,,,,,,,,,,,False
555235462,40,tertiary,Urban,0.002755160787,703141,0.8275253872,Urban - short/dense/curvy,,,,,,,,,,,False
316442748,80,primary,Rural,0.003034321119,828655,0.5921726223,Rural - short or curved,,,,,,,,,,,False
563380806,40,tertiary,Urban,0.001730687657,703141,0.3408599658,Urban - short/dense/curvy,,,,,,,,,,,False
389006906,60,secondary,Urban,0.001134070216,600783,7.035081268,Urban - short/dense/curvy,,,,,,,,,,,False
56659469,40,primary,Rural,0.004862995416,828655,0.1118915053,Rural - short or curved,,,,,,,,,,,False
102644000,40,tertiary,Urban,0.0004830911318,3325385,1.242831871,Urban - short/dense/curvy,,,,,,,,,,,False
229686836,80,primary,Rural,0.03821810485,19471,0.137159283,Rural - short or curved,,,,,,,,,,,False
28341622,40,secondary,Urban,0.02295522257,2960048,0.7482436808,Urban - short/dense/curvy,,,,,,,,,,,False
43313787,40,trunk,Urban,0.0007319296204,174302,1.183650667,Urban - major/long road,,,,,,,,,,,False
93819227,40,tertiary,Urban,0.004918437309,3325385,1.665550173,Urban - short/dense/curvy,,,,,,,,,,,False
855632867,30,secondary,Rural,0.0009226903237,38302,0.1606785602,Rural - short or curved,,,,,,,,,,,False
560428378,80,primary,Urban,0.03404343507,2960048,0.1603871115,Urban - short/dense/curvy,,,,,,,,,,,False
246746767,40,tertiary,Urban,0.002385219595,2051899,6.101797773,Urban - short/dense/curvy,,,,,,,,,,,False
297410934,40,tertiary,Rural,0.0009072769126,19471,0.8712641338,Rural - short or curved,,,,,,,,,,,False
53309957,40,tertiary,Urban,5.76e-05,600783,0.4164717014,Urban - short/dense/curvy,39.999999781895,,,,,,,,,,True
98430126,40,tertiary,Urban,0.005256826425,3325385,0.5713183186,Urban - short/dense/curvy,,,,,,,,,,,False
25776002,40,tertiary,Urban,0.0002262439877,887399,0.3202462922,Urban - short/dense/curvy,,,,,,,,,,,False
471355614,20,tertiary,Urban,0.01359905769,2051899,0.1974060818,Urban - short/dense/curvy,,,,,,,,,,,False
53728427,40,tertiary,Urban,0.01930898616,3325385,0.1342423077,Urban - short/dense/curvy,,,,,,,,,,,False
31131639,30,tertiary,Urban,0.02453743417,703141,0.5084918697,Urban - short/dense/curvy,,,,,,,,,,,False
364060598,40,tertiary,Urban,0.008696983068,1275185,8.1784007,Urban - short/dense/curvy,,,,,,,,,,,False
174726550,30,trunk,Urban,0.001569813234,3325385,0.7143971182,Urban - short/dense/curvy,,,,,,,,,,,False
154271433,40,tertiary,Urban,0.0004005537966,1503456,0.6550528299,Urban - short/dense/curvy,,,,,,,,,,,False
237448564,30,tertiary,Urban,0.0002589914984,3325385,0.1582854582,Urban - short/dense/curvy,,,,,,,,,,,False
170096380,60,secondary,Urban,0.01361889085,2051899,1.21614232,Urban - short/dense/curvy,,,,,,,,,,,False
149843782,40,tertiary,Urban,0.009988361485,3325385,0.5997954675,Urban - short/dense/curvy,,,,,,,,,,,False
1015247355,30,tertiary,Urban,0.01611209406,366358,0.7126087174,Urban - short/dense/curvy,,,,,,,,,,,False
28788771,40,tertiary,Urban,0.0009150743722,2960048,1.400427443,Urban - short/dense/curvy,,,,,,,,,,,False
4794394,20,tertiary,Urban,0.001754669704,2960048,0.863721816,Urban - short/dense/curvy,,,,,,,,,,,False
28531652,40,tertiary,Urban,0.001285191988,3325385,0.3231911837,Urban - short/dense/curvy,,,,,,,,,,,False
152843425,30,tertiary,Urban,0.001099980972,372910,1.123569,Urban - short/dense/curvy,,,,,,,,,,,False
620730423,40,tertiary,Urban,0.00280402645,3325385,0.08214920393,Urban - short/dense/curvy,,,,,,,,,,,False
661151779,40,tertiary,Urban,0.03018907423,3325385,0.01191384164,Urban - short/dense/curvy,,,,,,,,,,,False
103277317,40,tertiary,Urban,6.98e-05,1503456,0.4643904696,Urban - short/dense/curvy,39.99999978189598,39.999999781895546,,,,,,,,,True
25653893,50,primary,Urban,0.002712929495,251881,23.40222959,Urban - major/long road,,,,,,,,,,,False
108398742,30,tertiary,Urban,0.0007866616776,2051899,1.41496228,Urban - short/dense/curvy,,,,,,,,,,,False
384278394,80,tertiary,Urban,0.0005030938917,1275185,2.042657205,Urban - short/dense/curvy,,,,,,,,,,,False
226363213,40,tertiary,Urban,0.001814771331,3325385,5.604951639,Urban - short/dense/curvy,,,,,,,,,,,False
52252195,30,tertiary,Urban,0.001166488707,2960048,3.068992073,Urban - short/dense/curvy,,,,,,,,,,,False
172525197,50,secondary,Urban,0.002761988893,2051899,2.3787263,Urban - short/dense/curvy,,,,,,,,,,,False
16852930,40,tertiary,Urban,0.0001855334227,2960048,0.5778375434,Urban - short/dense/curvy,,,,,,,,,,,False
4372918,40,tertiary,Urban,0.002900362288,651813,0.5133635625,Urban - short/dense/curvy,39.99999978189672,,,,,,,,,,True
184104933,40,tertiary,Urban,0.002064963975,3325385,1.678997817,Urban - short/dense/curvy,,,,,,,,,,,False
908051871,40,tertiary,Urban,0.03467068028,1503456,0.04886441012,Urban - short/dense/curvy,,,,,,,,,,,False
692110980,50,tertiary,Urban,0.002153799917,5243536,2.289895851,Urban - short/dense/curvy,,,,,,,,,,,False
47244775,40,tertiary,Urban,1.16e-05,3325385,0.2247392139,Urban - short/dense/curvy,,,,,,,,,,,False
57847575,40,tertiary,Urban,0.001446511233,600783,0.4062369027,Urban - short/dense/curvy,,,,,,,,,,,False
80729012,50,secondary,Urban,0.002161421444,2051899,2.147712591,Urban - short/dense/curvy,,,,,,,,,,,False
75612286,40,tertiary,Urban,0.0001313337568,3325385,0.6771817893,Urban - short/dense/curvy,,,,,,,,,,,False
79143073,20,tertiary,Urban,0.003907188989,2051899,0.4346121735,Urban - short/dense/curvy,,,,,,,,,,,False
560915405,60,tertiary,Urban,0.005325666052,5243536,4.901832428,Urban - short/dense/curvy,,,,,,,,,,,False
199028571,40,tertiary,Urban,0.0006054170272,2960048,0.1296697382,Urban - short/dense/curvy,,,,,,,,,,,False
588420890,40,tertiary,Rural,0.0008915638435,19471,4.943628577,Rural - short or curved,,,,,,,,,,,False
109201321,30,secondary,Urban,0.005468161549,366358,2.538703765,Urban - short/dense/curvy,,,,,,,,,,,False
28104114,30,tertiary,Rural,0.001086895188,38302,0.4962936775,Rural - short or curved,,,,,,,,,,,False
389124570,40,tertiary,Rural,0.005765390997,828655,0.6124258313,Rural - short or curved,,,,,,,,,,,False
1344564680,40,tertiary,Urban,0.002032479932,1275185,0.4660247509,Urban - short/dense/curvy,39.99999978189635,,,,,,,,,,True
