osm_id,segment_length_km,population,aadt_curv_interaction,composite_risk,priority
4357072,1.140205509,887399,21.5492107975976,0.18301299792931128,False
637270100,0.5478540515,3325385,49.122187834352,0.6572856516238539,False
55654761,0.5653866961,600783,42.092989557592,0.13288491839398567,False
23212247,2.281312617,887399,188.131230978125,0.26131628330543555,False
30614940,3.821069752,703141,72.04110743015,0.18753219317119876,False
275299485,1.788207576,887399,15.070358276226802,0.1847285832703008,False
47418240,1.168832581,3325385,56.539092461019,0.6646926958313045,False
388985773,21.31576722,5243536,265.118000881636,1.2586242593973611,True
45095313,0.1211655283,366358,76.29258932703999,0.09942116003494346,False
102155148,2.215742977,1503456,8.67023415094,0.3028882235705779,False
103387665,0.7306809212,205424,20.498409578682,0.049207655603367755,False
116553679,3.502921322,2051899,10.226414390709,0.41738138054815677,False
124691529,12.38279434,1503456,38.488285389,0.3854114889251106,False
67200769,0.4251982233,2960048,1.737923583396,0.5664673502486541,False
38663728,2.498150784,1503456,2.2862890418134,0.30213001916130355,False
596568239,0.8211067437,209170,12.393025939144,0.04711830285074399,False
732916981,4.099072892,828655,64.526861833884,0.2102917523117807,False
157402555,1.985312533,3325385,409.53487788641,0.8196083925489233,True
80216589,0.5299185528,174302,33.846680170296,0.04751544438173337,False
263321260,4.404639825,1503456,36.392856323375995,0.32966513077380144,False
48115044,0.3915494371,19471,33.345351680499995,0.016713908200883736,False
259915558,0.3821708947,2051899,7.7511860187511,0.39487529241745095,False
109201331,0.2934576959,366358,90.611963905,0.10666234216155163,False
98123748,0.2388488987,2051899,28.433951424011003,0.402637648954376,False
124339691,4.872992495,887399,353.508714363125,0.34908465949275413,False
317104847,1.485280157,600783,52.12143384003,0.14345195152475676,False
34942238,11.51572392,5243536,45.27149455112,1.098251154731481,True
148284280,0.6032574206,1503456,2.4158391200755998,0.28915498106532006,False
29177253,0.2669094863,5243536,57.764144918945,1.0261848996479024,True
31656740,29.61094868,728402,20.335964525871002,0.34783737658523955,False
4357068,1.587693894,2960048,0.23547977081580002,0.5738255387676683,False
532958223,0.3115067721,2960048,3.359336823864,0.5663713600174675,False
151816018,0.7475730014,2960048,0.1601969661642,0.5680167845540995,False
946196369,5.321587355,5243536,72.64744362904,1.067237285138702,True
130101691,2.032752905,1275185,3.2327266051845998,0.25563406102083386,False
539934647,3.601454817,5243536,212.419395954456,1.114526410235569,True
1178699392,0.1379884746,174302,5.47421068782,0.03282014150687506,False
56243343,0.2685540399,2051899,0.0190268,0.3908236745425113,False
1089074095,0.06431640366,887399,0.310224,0.16663173843555995,False
439830685,0.4058580348,728402,22.974335298189597,0.14813068280270136,False
380038046,0.2218025593,887399,23.143602946617,0.17737215120088443,False
4935817,1.158233036,2960048,1.079080763334,0.5712292476355445,False
135843923,3.805440892,1503456,152.8817811555,0.3748144440809254,False
1082504224,0.3906135053,38302,59.68433345195,0.03145234167080296,False
23977308,6.486343136,38302,21.389597113567,0.05717138079529116,False
28775973,0.4799150112,2960048,5.850449831268,0.5685830123183501,False
235499038,0.6914277798,205424,13.4207434682016,0.04594420517439111,False
29493102,0.2946818151,703141,181.78357539914,0.20969986477868566,False
206490656,1.210908858,19471,6.0616126047148,0.010808264436817358,False
28533687,3.218565962,1503456,42.813303291792,0.324224906029859,False
846584622,1.370803701,728402,522.5985801524799,0.36608451804022973,False
621411304,6.484858549,3325385,14.2512594786,0.6833613678986257,False
938462472,0.05029390758,366358,2364.3178854369,1.0666656512516481,True
98690680,0.2839388006,887399,119.17233623062499,0.21841525435883616,False
154271429,0.4275655919,1503456,7.731357573462,0.2901950988088487,False
267606597,0.3677557735,372910,8.914547577583999,0.07387309906183256,False
53729048,0.4540601541,3325385,9.295254245412,0.639795695610682,False
53627678,0.7098682975,2051899,17.088706498686,0.401077985366814,False
29495262,0.4890710557,703141,79.78926260440801,0.16789753273471603,False
728191513,0.3342444783,109499,17.434680982520998,0.026823687587602126,False
28552791,0.4935664104,2960048,4.06757843583,0.567922808829069,False
106993209,12.84256643,697315,9.084646025832,0.221823623957881,False
62103039,0.1585710883,3325385,9.308899946164,0.6377695992957569,False
152830383,16.63008026,372910,29.42959327876,0.19437446305376335,False
30265146,30.42421981,3325385,59.009960371590005,0.8669062216337018,True
160192382,0.2319154709,2960048,0.4215853749702,0.5645815305567062,False
24636221,1.278438887,38302,8.4128286699708,0.015871743208489664,False
32806735,2.110905371,728402,73.677620213694,0.1813002886242952,False
28188700,0.7595252455,2960048,4.666178081292,0.5700047990347933,False
51339480,0.468110995,600783,8.875888524616,0.11816668247325346,False
1300589677,0.04535881337,887399,1486.54489751923,0.7951118226328941,False
4896186,6.272988901,2960048,2.849046866862,0.6071483966300872,False
47409980,0.8443982238,887399,577.5611575737599,0.4161469957164516,False
28868605,1.6195227,5243536,113.20239872865,1.0589337459890495,True
4910276,0.2309371103,2960048,1.2888630539819999,0.5649416225309647,False
370822568,0.6063978497,1503456,45.679530225555,0.30747517165240223,False
199028571,0.1296697382,887399,15.651240987174399,0.1735696871817229,False
35116100,0.9314172172,5243536,0.24124224,1.0064246445352474,True
831635292,0.9141357525,600783,1.2475008,0.11800721201743715,False
35776890,0.5486549435,3325385,20.4035377576,0.6451444610680837,False
82162396,0.917949146,3325385,29.113712793796804,0.6513678466644985,False
23959195,0.5072744882,5243536,8.5735050345685,1.0070322896213901,True
88191025,1.120647686,728402,20.5939141919524,0.1520389710011741,False
92512309,0.3859503522,828655,6.480152845295,0.16020810543471145,False
513164628,1.083412195,5243536,132.47944572351298,1.0634006200443604,True
30069089,0.4976595828,703141,155.136577980528,0.19982511651702645,False
80482765,1.316101924,3325385,1.6042451222979999,0.6424703917901204,False
68453926,30.81637541,3325385,42.545931982814,0.8626392526237313,True
130503865,8.164964206,1275185,2.1375177155921,0.2973376861329389,False
1293303904,0.3233983871,2051899,35.211905715502,0.40608580547408635,False
23212320,2.546117482,2960048,0.7889019932219999,0.5806500078275126,False
80677124,15.04796233,3325385,299.434172157984,0.8628632827430776,True
1304736613,0.1362088517,651813,77.66998213485999,0.15474949146493297,False
1391081455,0.6945183104,2051899,0.6797440010799001,0.39403218109092303,False
22979738,0.4732337451,2960048,0.810951139404,0.566405588652254,False
22952883,4.23247403,2960048,4.846952595534,0.5939622535846371,False
547223474,7.770248356,5243536,75.775349039128,1.0853979460457202,True
109340334,3.669861461,5243536,160.358850214012,1.0929775239263826,True
687923745,2.608830379,1275185,9.178067864319999,0.26210994751273303,False
166905339,4.540585315,1275185,26.364705952389997,0.28266242540240993,False
90610186,0.8415883849,728402,5.703920667936,0.14382228118849896,False
27086361,115.5126272,3325385,11.422560652411999,1.4318712615462001,True
166220880,1.118760639,372910,8.1512715319851,0.07871439314319127,False
23747127,0.2523446425,2960048,10.399570585320001,0.5689422465270069,False
1010879848,1.211257369,2051899,3.6739447621228,0.39885183982605604,False
55822155,1.92378209,600783,10.3100400934422,0.12878287737005092,False
68310849,1.092362549,2051899,15.87828378027,0.40319617150286546,False
85049443,10.00328391,2051899,10.233232061708,0.46208262751721224,False
94081019,0.2088063621,3325385,2.780173659536,0.6353536738205421,False
553976430,0.2919858424,703141,237.57119874567,0.23327698281818787,False
25845123,0.7708305698,887399,101.794761643608,0.21441332953869546,False
26302583,1.722216255,887399,426.79110981068004,0.35841417385705926,False
23520669,1.629537455,209170,180.39959506338,0.12373652975936271,False
173056931,4.365317262,5243536,19.691236524244,1.0382636022860763,True
799533700,0.2774466307,2960048,1.073349387684,0.5651702827838712,False
369348565,1.245323033,697315,21.5013933191408,0.1473293674870149,False
127012099,6.279452274,2051899,3.5792080825875,0.43366213682789645,False
28957488,1.077661599,3325385,1.7822126844350001,0.6409060797897018,False
113778936,0.3777136345,109499,0.01782456,0.0197560468513478,False
247106404,1.083828523,2051899,1.9219232131200001,0.39723457607796564,False
211228422,4.084422186,5243536,70.275624814432,1.0577270087712227,True
372150049,2.066117121,205424,16.55588274015,0.056722987550198285,False
28819598,2.232617627,887399,108.64898296134899,0.22736402535502534,False
222494313,1.073677421,3325385,23.9982627118846,0.6502750737074892,False
269944886,0.2159986985,2051899,3.1081337964888,0.3917688422596145,False
389682614,0.1906907446,2051899,17.988063684822,0.3978883587907651,False
782901154,10.69788963,1503456,172.157565201768,0.4303616946215311,False
163214932,0.6505606267,3325385,8.657074950719998,0.6408769682487216,False
53456183,1.180525986,600783,16.73056023402,0.12638762589041963,False
157402436,2.186495483,3325385,12.573063955936,0.6530947855071578,False
84883410,0.8332352064,2051899,4.979046150837,0.39680444988050834,False
23519600,0.148344957,209170,1.5324159945599998,0.037898649556205415,False
31888590,0.5265748143,2051899,33.981329157804,0.40696242649014386,False
225520527,28.24790543,121033,12.0845969601,0.21871106566125625,False
191850306,3.744916251,2051899,56.569312042047,0.43864636931836054,False
31536714,4.539985457,887399,49.49172985875,0.21820929221302962,False
31759712,1.723654869,38302,17.543619740317,0.022795090474998014,False
237456935,0.1714686699,600783,62.21711103608,0.13868782326426984,False
13752930,0.5563648331,2960048,1.231344422952,0.5671550293883239,False
732015271,1.314430035,5243536,351.41955948263995,1.1575909892001661,True
497536845,1.450834745,251881,8.8111482292668,0.058109337656190745,False
108422456,3.194694974,1503456,23.820081556544,0.3160274834374528,False
23907787,0.2049888494,2960048,3.279095173158,0.565604973523897,False
1009021143,0.177457928,2051899,1.6415382179040001,0.3908835208450267,False
57743591,1.885211643,697315,5.2411250975244,0.1448520633192111,False
202390943,1.231557151,703141,151.7286189848,0.2034301939238457,False
91362842,0.1862266544,703141,12.0034648567557,0.13714474287181072,False
13752595,0.7416445367,2960048,2.4139252811520002,0.5689292444690554,False
770972272,5.565713066,1503456,35.323337319850005,0.33719664598578497,False
97677545,0.08048426428,2960048,3.1918407790499996,0.5647119394893627,False
246869360,2.602928042,2051899,13.824625282106,0.41271464923659346,False
149096526,1.977307655,728402,343.462093845936,0.2944883344478096,False
108179548,2.863781327,5243536,38.987365603975,1.036100004182163,True
85049429,2.035504045,2051899,4.82791429701,0.405007674345464,False
266119608,0.5603245278,2960048,2.1174297074279997,0.5675570316230469,False
72472581,0.8021965224,3325385,68.250860912124,0.6671251522702192,False
5707692,0.6778616997,2960048,1.5133737481379999,0.568109762523226,False
166219950,0.4422516995,372910,45.5006484933,0.08985963016659043,False
23520149,0.6462294551,209170,13.2002134607175,0.04625720032811726,False
155436839,9.009044048,1503456,7.1360154203749,0.3489520107222782,False
115233269,0.1411061744,5243536,18.762351067483,1.0088238346996614,True
91734406,26.55787384,703141,18.2850742355363,0.32114061474376376,False
28788664,0.2378708396,2960048,1.299056791368,0.5649936123411409,False
28951497,0.7312728076,3325385,0.11812249999999999,0.6378203754727838,False
20528779,0.4981449161,2960048,3.167278863336,0.567573505712135,False
23241531,0.5789903576,651813,16.1730874443312,0.13178376309522194,False
31536627,2.222812447,887399,324.20844593125,0.31846856285587954,False
45095282,1.323694502,366358,176.27489487504,0.14997811503299113,False
124692807,1.943505035,205424,1.3374383681915998,0.049443153859911604,False
58494774,2.255112828,703141,42.79547873994989,0.164394636835167,False
628700841,0.9925172906,728402,12.49272541968,0.14773147093667843,False
903548635,2.219482843,5243536,46.9988466686484,1.0350581187064298,True
29354754,1.06667756,3325385,14.909696876256001,0.6463828859456462,False
133256157,4.724451577,5243536,100.58712733566401,1.0749484376941354,True
29671193,2.460083101,703141,104.48952206234699,0.19189787781086592,False
1297142511,2.20533097,1275185,14.483427974669999,0.2615792982683166,False
705703226,0.06080496928,2960048,0.6028973699826,0.5634816123383171,False
30265735,145.4392202,1275185,8.69585981248,1.2440488499078208,True
208719904,2.129067271,174302,97.6540370172,0.08549929407232537,False
53728264,2.484491733,3325385,14.1880920317384,0.6558269777201995,False
681683031,0.05953463846,1275185,2116.696324151,1.1359657196102708,True
158171558,0.8309883349,2051899,33.443470511082,0.4088281714177544,False
108782088,1.835231155,205424,89.66535010135199,0.08605736672675143,False
311852376,0.2096954822,2051899,134.155188936696,0.4471525116492933,False
250252317,2.728878428,3325385,54.5232957802,0.6745674285617039,False
579458299,2.559732953,728402,711.1435161074401,0.4540059681021482,False
152948619,0.2238415493,19471,3.371822204032,0.0028832452293245385,False
364051677,0.6894823601,5243536,159.43527676773,1.0720929496900518,True
27421930,0.1112956451,2960048,0.49660408271879997,0.5637838434708338,False
587032745,0.2943236228,697315,95.053216197016,0.1718991359286243,False
884700472,0.9619013069,887399,94.798174406308,0.21276794508354657,False
51774810,2.241720733,5243536,21.2240869630367,1.024309468378896,True
333003198,4.832663695,366358,337.529663893205,0.24231031365773303,False
23525865,4.363461454,209170,11.559788838923,0.07112413119504844,False
4196131,23.52739709,2960048,1.01424958908,0.725018634921993,False
1121139516,0.1870601633,2960048,2.77846166493,0.5652699452557021,False
388995187,0.4674057151,828655,8.064394630565,0.16143827898953095,False
32686458,2.167083027,3325385,9.2783845977974,0.651567798643059,False
157508590,5.745612881,3325385,337.460836221792,0.8149812206394297,True
290794347,1.137550708,3325385,58.910750188836,0.6654806972554808,False
28833618,1.558169798,3325385,1.8242112528385002,0.644227955921061,False
23976154,1.898488265,5243536,80.144293213408,1.0468699012190836,True
639286550,0.4909873678,2051899,0.46107411450839997,0.39254015624082217,False
117892485,0.07114438657,2960048,14.13302469348,0.569275344655619,False
28063499,1.109256989,5243536,28.179453533954,1.019464129178107,True
38363414,3.909704874,651813,81.116694989653,0.18215494036678928,False
556852184,0.2043043737,703141,492.93540771756,0.3406816383889948,False
340081624,8.925602106,121033,0.481778383308,0.080937878141183,False
4357042,0.5454767181,887399,58.778783974912,0.19466990716982996,False
824717249,0.8018100266,651813,60.178018657339,0.15192804257812273,False
28296718,0.1600723166,2960048,0.5953119547284,0.5641609948895072,False
887866209,0.1454152485,2960048,0.5880058853592,0.5640571185333632,False
218689672,0.2097717527,2051899,0.018666,0.3904193180210564,False
106522339,0.4758451832,887399,219.684220258976,0.26224686553616267,False
4935813,1.377345735,2960048,0.824980968126,0.5726284568072655,False
23959201,1.68319463,38302,20.467757680153202,0.023753653102594984,False
320478659,1.416950615,3325385,7.0773867801,0.6454787492400317,False
36077386,1.064549205,366358,39.218226112503,0.09022734893772011,False
164906835,1.77114419,887399,247.741367174617,0.2830206258079375,False
64977572,16.49358845,3325385,27.500954890240003,0.7577882997695897,False
36983709,3.522181367,307079,0.0681995443265,0.07922074009821009,False
154516680,1.259061088,1503456,2.8374980676372,0.29384281854226413,False
165278162,0.1669057476,2960048,0.066633,0.5639843761000252,False
48115051,0.5547790379,19471,8.4227158738478,0.007295167537729585,False
555235462,0.8275253872,703141,102.530553527418,0.17984338565086522,False
316442748,0.5921726223,828655,46.358358056082,0.17849283687653153,False
563380806,0.3408599658,703141,54.296863863061,0.15609625217304626,False
389006906,7.035081268,600783,38.488074990608,0.1758476829166341,False
56659469,0.1118915053,828655,31.045362735744,0.1687135772227662,False
102644000,1.242831871,3325385,0.6169073753086,0.641548966351085,False
229686836,0.137159283,19471,347.59366361074996,0.147877554860183,False
28341622,0.7482436808,2960048,18.318267610859998,0.5757014437887112,False
43313787,1.183650667,174302,8.076843361114,0.04111121219340622,False
93819227,1.665550173,3325385,186.88586243007302,0.7232390918841984,False
855632867,0.1606785602,38302,12.831854331695899,0.010054750770437926,False
560428378,0.1603871115,2960048,27.16666118586,0.5754016455197603,False
246746767,6.101797773,2051899,17.455036996209998,0.4383093851035522,False
297410934,0.8712641338,19471,10.356565957329,0.010289341748887713,False
53309957,0.4164717014,600783,1.476864,0.11468214113798428,False
98430126,0.5713183186,3325385,36.6085392237,0.652154287958302,False
25776002,0.3202462922,887399,5.8488595700204,0.17073417979889338,False
471355614,0.1974060818,2051899,129.31343957420998,0.44502016391323024,False
53728427,0.1342423077,3325385,272.5463396484,0.7489399087760411,False
31131639,0.5084918697,703141,1098.63907752758,0.5989587374968328,False
364060598,8.1784007,1275185,175.28769373554,0.3706648185197521,False
174726550,0.7143971182,3325385,22.994624251631997,0.6473800650328713,False
154271433,0.6550528299,1503456,6.5678806028502,0.2912672680628999,False
237448564,0.1582854582,3325385,7.9339455619856,0.6371860913379159,False
170096380,1.21614232,2051899,47.9657335737,0.41761886535146187,False
149843782,0.5997954675,3325385,166.8056367995,0.7074176233123856,False
1015247355,0.7126087174,366358,24.184253184059997,0.08144861030333371,False
28788771,1.400427443,2960048,0.7302293490156,0.5727470975977932,False
4794394,0.863721816,2960048,1.400226423792,0.5693399339266629,False
28531652,0.3231911837,3325385,9.154422530524,0.6388362374341205,False
152843425,1.123569,372910,4.683718978776,0.07728083799675357,False
620730423,0.08214920393,3325385,106.54459302065001,0.6783704266399003,False
661151779,0.01191384164,3325385,504.157539641,0.846059866821472,True
103277317,0.4643904696,1503456,1.1445106,0.28766237715441245,False
25653893,23.40222959,251881,11.93146391901,0.21037319757472392,False
108398742,1.41496228,2051899,11.4994204031568,0.4035623977459109,False
384278394,2.042657205,1275185,10.1398573872135,0.2586235715960331,False
226363213,5.604951639,3325385,12.638067549083999,0.6766285671708702,False
52252195,3.068992073,2960048,0.9308579881860001,0.5843054849567676,False
172525197,2.3787263,2051899,56.319715517163,0.4291464860356976,False
16852930,0.5778375434,2960048,0.14805567131459998,0.5668444994877966,False
4372918,0.5133635625,651813,68.164314492576,0.15332244575518922,False
184104933,1.678997817,3325385,18.433933404824998,0.6520839697989516,False
908051871,0.04886441012,1503456,787.1977957574,0.6172702971018358,False
692110980,2.289895851,5243536,60.157785481727,1.0411079382671338,True
47244775,0.2247392139,3325385,0.3553544,0.6344376431728248,False
57847575,0.4062369027,600783,12.348866396121,0.11921013189836263,False
80729012,2.147712591,2051899,20.552956510996,0.4124302384107281,False
75612286,0.6771817893,3325385,2.19327373856,0.6383261257380889,False
79143073,0.4346121735,2051899,27.369858867945,0.403533710248813,False
560915405,4.901832428,5243536,52.873212564256,1.0559873188501125,True
199028571,0.1296697382,2960048,0.48312278770559997,0.5639044870398366,False
588420890,4.943628577,19471,6.945282340865,0.036849271746958664,False
109201321,2.538703765,366358,121.77595769623,0.13528226828353157,False
28104114,0.4962936775,38302,15.115451379516,0.013328395753128976,False
389124570,0.6124258313,828655,54.892287682437,0.18224157229371585,False
1344564680,0.4660247509,1275185,26.613292229608,0.25474971547351677,False
219896536,8.855169978,5243536,85.881614961122,1.0971326753476112,True
245271328,2.185452268,2051899,35.974699444782004,0.41921245114858335,False
153136158,0.9481783329,19471,4.3954673390852,0.008296949221693556,False
112964308,0.7413630218,5243536,15.218470076331402,1.0114524711672774,True
664980582,27.25451735,5243536,61.808573353824,1.2134700674130372,True
129283926,7.372499447,1275185,10.807199074035,0.29555535585070686,False
90967359,0.1190134414,703141,24.644677462146003,0.1420292300323433,False
1364228811,0.2947349896,1275185,6.517509096,0.24507226508387936,False
5067172,0.5977429774,2960048,7.012335936018,0.5698846568956852,False
692493532,3.636579859,207010,5.457677577279,0.06313149439764623,False
150874613,1.6740578,3325385,25.372738974948,0.6549848035907256,False
158630864,0.323658828,2960048,1.5775095515760003,0.5657012882294196,False
4948197,0.7567923723,2960048,0.0248976,0.5680229540524635,False
28535463,26.40482183,3325385,21.283237071247,0.8233109770184356,True
23489197,0.9079940991,2960048,12.43714256064,0.5743124821613417,False
867866302,2.123474823,1275185,184.48150252622,0.33291797384387445,False
28956724,0.1403420594,3325385,84.00834557752,0.6692387580750447,False
28375814,2.107869424,366358,53.080114864425,0.10326447461806823,False
28854022,0.5345095636,2960048,1.8074380121699998,0.5672484079527934,False
99453576,2.218654386,3325385,86.38528912945,0.6845351718415065,False
1078181380,0.2297072068,19471,4.2857451582740005,0.0033101274952919775,False
194060239,14.92972902,2051899,5.660634447024,0.49402427830556805,False
4943114,0.3993186649,2960048,0.5013545354622,0.5657663818511675,False
157386148,0.8482186185,1275185,21.08079803712,0.2550377941811394,False
27751246,1.848285072,3325385,104.706418524312,0.6897374198478671,False
274202207,3.004553935,1275185,121.013181116005,0.3121322810559741,False
25937030,0.6338900538,3325385,125.00739526836,0.6899732906838709,False
51996833,0.5380787289,3325385,54.86644735208,0.6596479971927746,False
922436204,0.2596893805,828655,59.18612430017,0.18163215479836733,False
142228440,4.316351145,1503456,0.5628453999999999,0.31390354879521887,False
28321133,1.14707852,2960048,1.651545906402,0.5713946729902598,False
47108201,0.9989668941,3325385,46.322758962936,0.6592036007778438,False
206474865,0.5748616138,121033,0.860237604342,0.0236758551254296,False
53728472,1.078572979,3325385,11.868844358535998,0.6451785383785658,False
78136501,1.058264203,3325385,27.424116532636997,0.6516180701170794,False
118251175,1.058876273,651813,77.924808832713,0.16120179835371767,False
36495831,1.740802054,651813,115.28183308727401,0.18169125781723727,False
152843298,30.05017195,372910,14.185624875804,0.28020736143597486,False
247777159,9.481931434,3325385,53.61819085896,0.7206205452933326,False
110390569,2.960100207,366358,642.50718753536,0.35842580829406434,False
41802911,0.4475126072,2960048,0.2647068049038,0.565997685914749,False
154520875,0.7339401812,1503456,0.7090992914148,0.28933171911827255,False
1288106036,0.2733551523,109499,1.18004484906,0.019530014828258082,False
118535170,0.4646972185,2051899,49.598747404878,0.4131424040584025,False
43449056,1.085620357,2051899,1.8557379098837001,0.3972189038366746,False
405582505,0.9748646624,887399,400.50693649775997,0.3421581457740857,False
109037239,5.064339208,38302,28.301230076160003,0.05031658263458995,False
30705201,0.9477116795,651813,10.27062966069,0.13182272273780815,False
96383808,1.36522236,174302,11.170674564290401,0.0436683028876987,False
37729738,0.551459294,3325385,46.259089413518005,0.6560994804086698,False
107030067,2.756840523,977234,24.98983555344,0.21278105366886998,False
