osm_id,lanes,segment_width,mean_curvature,population,segment_length_km,composite_risk,priority
364051677,2,24.32082493,0.01199753757,5243536,0.6894823601,1.3405180845913562,True
27421930,2,22.818208,0.0006223108806,2960048,0.1112956451,0.7896205551153125,False
587032745,2,21.06413117,0.004966726732,697315,0.2943236228,0.3828865450961972,False
884700472,2,20.32503705,0.003666957079,887399,0.9619013069,0.4072220864966969,False
51774810,2,28.40178662,0.0006121214479,5243536,2.241720733,1.2815746603343818,True
333003198,2,26.09742712,0.009843671845,366358,4.832663695,0.4294872683654696,False
23525865,2,25.59303595,0.001075229173,209170,4.363461454,0.3162418699681315,False
4196131,3,28.30305217,0.00127098946,2960048,23.52739709,1.1958518904683095,False
1121139516,2,21.67585599,0.003481781535,2960048,0.1870601633,0.8067789215248466,False
388995187,2,20.67098757,0.0007554468038,828655,0.4674057151,0.3697409356829125,False
32686458,2,20.7031007,0.0003028786511,3325385,2.167083027,0.8556510613735149,False
157508590,2,27.83888393,0.005842870632,3325385,5.745612881,0.9799419996708197,False
290794347,2,21.27237205,0.007036640013,3325385,1.137550708,0.9112666461062991,False
28833618,3,34.21350598,0.0002043476255,3325385,1.558169798,1.1480804413133021,False
23976154,2,33.3665207,0.001944211664,5243536,1.898488265,1.326623630211038,True
639286550,2,20.63882432,0.0001309125822,2051899,0.4909873678,0.5983927998301202,False
117892485,2,24.40131079,0.01771055726,2960048,0.07114438657,0.9494442235838827,False
28063499,4,22.39796125,0.0009531678235,5243536,1.109256989,1.6334389361087913,True
38363414,2,34.25985221,0.005379447907,651813,3.909704874,0.4978311615403963,False
556852184,2,39.34122096,0.01151529908,703141,0.2043043737,0.5722233201162091,False
340081624,2,20.0351331,0.0001776468965,121033,8.925602106,0.28283292164184204,False
4357042,2,21.1600389,0.001045272064,887399,0.5454767181,0.38757267917022054,False
824717249,2,27.6016188,0.002271640129,651813,0.8018100266,0.40138331090085655,False
28296718,2,21.95945059,0.0007460049558,2960048,0.1600723166,0.784836481260668,False
887866209,2,22.15695066,0.0007368494804,2960048,0.1454152485,0.7860809435430921,False
218689672,2,21.49521959,4.08e-06,2051899,0.2097717527,0.6015342075483913,False
106522339,2,22.20706488,0.006080719117,887399,0.4758451832,0.43845931508800784,False
4935813,2,37.24380624,0.001033810737,2960048,1.377345735,0.9059831570963427,False
23959201,4,22.39641246,0.0004968384717,38302,1.68319463,0.6370086439784052,False
320478659,2,20.22096079,0.001183509495,3325385,1.416950615,0.8546764564267573,False
36077386,2,23.16542748,0.003779341439,366358,1.064549205,0.3296597288279911,False
164906835,4,30.74792094,0.004405622449,887399,1.77114419,0.8944116465578853,False
64977572,2,21.88247333,0.004598821888,3325385,16.49358845,1.0000503878761617,False
36983709,2,20.24485252,0.0006035357905,307079,3.522181367,0.2865092667861839,False
